title,address,unit_type,price,bedrooms,bathrooms,apartment_lat,apartment_lon,hydro_included,heat_included,water_included,laundry_included,backyard_included,parking_included,gym_included,sqft,furnished,air_conditioning,walk_score,transit_score,bike_score,img_1,"img_2""",img_3,
"
                            2 bedroom apartment in forest hill
                        ","24 Shallmar Blvd, Toronto, ON M6C 2J9, Canada",Apartment,2100,2.00,1,43.704408,-79.4266507,0,1,1,1,0,0,0,750,0,0,77,77,80,https://i.ebayimg.com/00/s/ODAwWDQ1MA==/z/7VcAAOSwU8xfCL9S/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/IOAAAOSwqn1fCL9V/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/zAAAAOSwe0RfCL9X/$_2.JPG,2
"
                            1 Bedroom For Rent 399 Adelaide Street West (Loft 399)
                        ","M5V1S1, Canada",Condo,2400,1.00,1,43.6460218,-79.3969707,0,0,1,1,1,1,1,700,0,1,98,10,98,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/TDwAAOSwXhJfCL7g/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/xSQAAOSw6lZfCL7h/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/WeIAAOSwwOhfCL7j/$_2.JPG,1
"
                            2+1 Condo, Apartment in Toronto, North York, Bayview Village
                        ","15 Rean Dr, North York, ON M2K 0A7, Canada",Condo,3500,2.00,2,43.7668052,-79.3821482,0,1,1,1,1,1,1,1350,0,1,59,71,50,https://i.ebayimg.com/00/s/MzE5WDQ4MA==/z/ZxYAAOSwCoZfCL42/$_27.JPG,https://i.ebayimg.com/00/s/MzE5WDQ4MA==/z/YKcAAOSwwI5fCL5e/$_2.JPG,https://i.ebayimg.com/00/s/MzE5WDQ4MA==/z/Nw0AAOSwQkhfCL5g/$_2.JPG,2
"
                            One Bedroom Condo Leaside Toronto - Eglington & Leslie
                        ","160 Vanderhoof Ave, East York, ON M4G 2G6, Canada",Apartment,1800,1.00,1,43.7143483,-79.3531453,0,0,0,1,1,1,1,608,0,1,46,73,57,https://i.ebayimg.com/00/s/MzkzWDU5MA==/z/HekAAOSwjY1fCL2F/$_27.JPG,https://i.ebayimg.com/00/s/MzkzWDU5MA==/z/YhoAAOSwzPZfCL2K/$_2.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/KuoAAOSwQrNfCL19/$_2.JPG,1
"
                            1 BEDROOM FOR RENT (NEWLY RENOVATED)
                        ","Brimley Rd & Denison St, Markham, ON L3R 7H9, Canada",Basement,1000,1.00,1,43.83664,-79.28972,1,1,1,1,0,1,0,300,0,1,24,58,44,https://i.ebayimg.com/00/s/Mzc4WDgwMA==/z/~ogAAOSwIZ5fCL59/$_27.PNG,https://i.ebayimg.com/00/s/Mzc4WDgwMA==/z/0rYAAOSwuFJfCL5-/$_2.PNG,https://i.ebayimg.com/00/s/ODAwWDM3OA==/z/hz4AAOSwhbZfCL5~/$_2.PNG,1
"
                            Eglinton/Caledonia - $1400/1+1 bedroom basement apartment
                        ","Kitchener Ave, York, ON M6E 2B8, Canada",Basement,1400,1.50,1,43.6890884,-79.4596332,0,0,0,1,1,1,0,700,0,1,58,68,54,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/ISoAAOSw2RNfCL3q/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/eY8AAOSwgw9fCL3b/$_2.JPG,https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/IOcAAOSwG7FfCL3d/$_2.JPG,1.5
"
                            2 Bedroom basement apartment in rouge. 
                        ","M1B, Canada",Basement,1300,2.00,1,43.8066863,-79.1943534,0,1,0,1,1,1,0,1600,0,1,36,60,42,,,,2
"
                            2 Bedroom on 51st Floor - Bay and Adelaide
                        ","70 Temperance St, Toronto, ON M5H 0B1, Canada",Condo,2450,2.00,1,43.6505301,-79.3821482,0,0,0,1,1,0,1,661,0,1,98,10,90,https://i.ebayimg.com/00/s/Mzg5WDgwMA==/z/hXAAAOSwlVBfCLvP/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDM4OQ==/z/uzsAAOSwfPRfCLvV/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDM4OQ==/z/VyQAAOSwwOhfCLuq/$_2.JPG,2
"
                            September 2 Bedrooms + Deck Apt 'All Included Toronto
                        ","123 Barton Ave, Toronto, ON M6G 1P8, Canada",Apartment,2490,2.00,1,43.6667096,-79.4181967,1,1,1,1,1,0,0,1,0,0,81,90,74,http://img.youtube.com/vi/0z9w0lmhUGY/0.jpg,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/HwgAAOSwuvRfCLpi/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/xyEAAOSw5EVfCLo1/$_2.JPG,2
"
                            Downtown Apartment $1450 all inclusive + Roof Top Patio
                        ","1259 College St, Toronto, ON M6H 1C5, Canada",Basement,1450,1.00,1,43.651128,-79.4390592,1,1,1,1,0,0,0,450,0,0,84,90,75,https://i.ebayimg.com/00/s/MzQwWDYwMA==/z/iI4AAOSwBOReupTT/$_27.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/q1AAAOSwnEFeupT0/$_2.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/siEAAOSwd9VeupWw/$_2.JPG,1
"
                            Eglitnon /Allen Road-  one bedroom at subway
                        ","1071 Eglinton Ave W, York, ON M6C 2E1, Canada",Apartment,1550,1.00,1,43.6987672,-79.4343903,0,0,0,1,0,0,0,600,0,0,82,83,88,,,,1
"
                            2 BEDROOM APARTMENT
                        ","158 Marion St, Toronto, ON M6R 1E8, Canada",Apartment,1995,2.50,1,43.6411607,-79.4476988,0,0,0,1,1,0,0,775,0,1,83,79,88,,,,2.5
"
                            Spacious  1 bedroom apartment - Yonge & Eglinton - FOR RENT
                        ","88 Redpath Avenue, Toronto M4S 2J8 ON",Apartment,1564.11,1.00,1,43.7062911,-79.392573,0,1,1,1,1,0,1,605,0,0,94,90,68,http://img.youtube.com/vi/-1GuOEOrV4A/0.jpg,https://i.ebayimg.com/00/s/MjYyWDQ3MA==/z/GxoAAOSww0hfCK4v/$_2.JPG,https://i.ebayimg.com/00/s/NDQ5WDU5NA==/z/9ioAAOSwGUlfCK4~/$_2.JPG,1
"
                            One bedroom lower unit - beaches
                        ",", Beaches M4L1V1 ON, Canada",Basement,1400,1.00,1,43.6758249,-79.3054467,1,1,1,1,0,0,0,450,1,1,63,72,70,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/D8YAAOSwBf1fCK9m/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/saMAAOSwrxxfCK9t/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/2r0AAOSwO-dfCK91/$_2.JPG,1
"
                            Luxury 1 Bedroom King Street West & Dufferin
                        ","1251 King St W, Toronto, ON M6K 1G7, Canada",Apartment,1800,1.00,1,43.6382063,-79.4296423,0,1,1,0,1,0,0,721,0,0,80,89,53,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/7-wAAOSw-jBdeqxz/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/dR4AAOSwFMVdeq1o/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/QuwAAOSwDJxdeq2W/$_2.JPG,1
"
                            Jr. 1 BDRM AVENUE RD-EGLINTON
                        ",", Toronto  M5N1K4 ON, Canada",Basement,1395,1.00,1,43.7074155,-79.4171115,1,1,1,1,0,0,0,800,0,1,70,69,69,https://i.ebayimg.com/00/s/MjM0WDMwOQ==/z/yo8AAOSwV8lfCK8J/$_27.JPG,https://i.ebayimg.com/00/s/MjQxWDMxMg==/z/mVkAAOSwr0tfCK8O/$_2.JPG,https://i.ebayimg.com/00/s/MjMxWDMwNw==/z/ry8AAOSw97RfCK8E/$_2.JPG,1
"
                            Open concept loft apartment, Keele and Rogers Rd
                        ","25 Nashville Avenue, M6M 1J2, Toronto, ON",Apartment,1395,1.00,1,43.682584,-79.4755282,0,1,1,1,0,1,0,700,0,0,68,72,59,https://i.ebayimg.com/00/s/NTIzWDgwMA==/z/7AkAAOSwfsNfCK0-/$_27.JPG,https://i.ebayimg.com/00/s/Mzc5WDgwMA==/z/VcsAAOSwa9hfCK0t/$_2.JPG,https://i.ebayimg.com/00/s/Mzc5WDgwMA==/z/HB4AAOSwW4hfCK0w/$_2.JPG,1
"
                            629-Base 3 Bedroom Unit for rent
                        ","629 Bathurst St, Toronto, ON M5S 2R2, Canada",House,2280,3.00,1,43.6602097,-79.4089865,1,1,1,1,1,0,0,550,0,1,85,96,10,https://i.ebayimg.com/00/s/NTk4WDgwMA==/z/Q8QAAOSwOBtfCKxE/$_27.JPG,https://i.ebayimg.com/00/s/NTk4WDgwMA==/z/8cEAAOSwiqZfCKxI/$_2.JPG,https://i.ebayimg.com/00/s/NjAyWDgwMA==/z/u0kAAOSwoH1fCKxM/$_2.JPG,3
"
                            3bd 2de 4ba apartment in a house  Don Mills Subway,Fairview Mall
                        ","Allenbury Gardens, North York, ON M2J 2Z3, Canada",Apartment,3300,3.50,4,43.7810464,-79.3421778,0,0,0,1,1,1,0,3000,0,1,73,77,57,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/NywAAOSwqbBfCKvT/$_27.JPG,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/OpYAAOSwZIBfCKvm/$_2.JPG,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/PzYAAOSwRPJfCKvo/$_2.JPG,3.5
"
                            2 Bdrm Condominium For Rent / Lease - North York / Toronto Area
                        ",", North York M2N 5V7 ON, Canada",Condo,2400,2.00,2,43.7674564,-79.413242,0,0,0,1,1,1,1,900,0,1,93,89,53,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/NGEAAOSwvjRfCKpn/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/fWwAAOSwsyxfCKp1/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/lMoAAOSwr0tfCKqD/$_2.JPG,2
"
                            3 Bed2Bath Condo for Rent 3420 Eglinton  E Markham Rd/Eglinton
                        ","3420 Eglinton Ave E, Scarborough, ON M1J 2H9, Canada",Apartment,2200,3.00,2,43.7454751,-79.2122464,0,1,1,1,1,1,1,1300,0,0,56,67,51,https://i.ebayimg.com/00/s/NDI1WDY0MA==/z/zuYAAOSwL3FfCKii/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/aCQAAOSwGUxfCKja/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/IW8AAOSw-ZFfCKjd/$_2.JPG,3
"
                            3bd 2ba apartment in a house near Don Mills Subway,Fairview Mall
                        ","Shippigan Crescent, North York, ON M2J 2G2, Canada",Apartment,2390,3.00,2,43.7783538,-79.3561481,0,0,0,1,1,1,0,2500,0,1,42,76,45,https://i.ebayimg.com/00/s/MjUyWDM3OA==/z/qikAAOSwjT5fCKh4/$_27.JPG,https://i.ebayimg.com/00/s/MzAyWDQ1NA==/z/jx4AAOSwVLNfCKh5/$_2.JPG,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/tqkAAOSw3jNfCKh6/$_2.JPG,3
"
                            15 Highbourne Rd #Upper
                        ","15 Highbourne Rd, Toronto, ON M5P 2J1, Canada",Apartment,5495,5.00,3,43.6961355,-79.4034712,0,0,1,1,0,2,0,3020,0,1,68,81,88,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/FaYAAOSw0V1esx~J/$_27.JPG,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/Ul4AAOSw6qpesx~M/$_2.JPG,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/DwIAAOSwPMlesx~P/$_2.JPG,5
"
                            16 KILBARRY RD, Lower
                        ","16 Kilbarry Rd, Toronto, ON M5P 1K5, Canada",Apartment,2095,2.00,1,43.6961016,-79.4004671,1,1,1,1,0,0,0,10,0,1,78,82,84,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/W7YAAOSwvwpfCKgQ/$_27.JPG,https://i.ebayimg.com/00/s/NDI0WDY0MA==/z/M5YAAOSw2jhfCKgT/$_2.JPG,https://i.ebayimg.com/00/s/NDI0WDY0MA==/z/8oQAAOSwE-JfCKgi/$_2.JPG,2
"
                            LARGE, BRIGHT 1 OR 2 BEDROOM NEAR YONGE EGLINTON W/CENTRAL AC
                        ",", Toronto M4P1R6 ON, Canada",Apartment,1725,1.00,1,43.7091634,-79.3914291,0,1,1,1,1,0,0,850,0,1,94,89,56,https://i.ebayimg.com/00/s/NTI0WDgwMA==/z/tBYAAOSwCIdfCKeN/$_27.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/WvIAAOSwENFfCKeR/$_2.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/PF8AAOSwb6hfCKeT/$_2.JPG,1
"
                            renovated 3 bedroom apartment  walk to UofT  Ryerson Eaton cente
                        ","681 Ontario St, Toronto, ON M4X, Canada",Apartment,2550,3.00,1,43.6703129,-79.3725684,0,1,1,1,1,0,0,800,0,0,81,90,72,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/MT4AAOSwL2pfCKaO/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/IwYAAOSwLj9fCKam/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDQ1MA==/z/u54AAOSwxiFfCKbB/$_2.JPG,3
"
                            Parkside Place - 2 Bedroom Apartment for Rent
                        ","55 Triller Avenue, Toronto, ON, M6R 2H6",Apartment,2368,2.00,1,43.6399616,-79.4437099,0,1,1,1,1,0,0,853,0,0,86,79,60,https://i.ebayimg.com/00/s/MTYwMFg3NjI=/z/DM0AAOSwrIRe4W5s/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/yC8AAOSwcH5e4W5r/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/x8EAAOSwX2xe4W5q/$_2.JPG,2
"
                            Parkside Place - Bachelor Apartment for Rent
                        ","55 Triller Avenue, Toronto, ON, M6R 2H6",Apartment,1418,1,1,43.6399616,-79.4437099,0,1,1,1,1,0,0,419,0,0,86,79,60,https://i.ebayimg.com/00/s/MTYwMFg3NjI=/z/BF4AAOSweWde4W5n/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/5oUAAOSwjDJe4W5l/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/ePkAAOSwIOxe4W5l/$_2.JPG,1
"
                            Renovated two bedroom, Bathurst and St Clair West
                        ","1510 Bathurst Street, Toronto, ON, M5P 3H3",Apartment,2500,2.00,1,43.6845369,-79.4192347,0,1,1,1,0,0,0,730,0,1,89,85,61,https://i.ebayimg.com/00/s/MzAwWDUwMA==/z/Ww0AAOSw6~de4XN4/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/d0oAAOSw7qFe4XOB/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/QE4AAOSw87xe4XOC/$_2.JPG,2
"
                            Renovated two bedroom, Bathurst and St Clair West
                        ","1510 Bathurst Street, Toronto, ON, M5P 3H3",Apartment,2200,2.00,1,43.6845369,-79.4192347,0,1,1,1,0,0,0,730,0,1,89,85,61,https://i.ebayimg.com/00/s/MzAwWDUwMA==/z/Ft0AAOSwmf5e4XN1/$_27.JPG,https://i.ebayimg.com/00/s/NDAyWDYwMA==/z/PSgAAOSw7vVe4XN1/$_2.JPG,https://i.ebayimg.com/00/s/NDY1WDYwMA==/z/OgMAAOSwsype4XN1/$_2.JPG,2
"
                            Renovated one bedroom, Bathurst and St Clair West
                        ","1510 Bathurst Street, Toronto, ON, M5P 3H3",Apartment,2100,1.00,1,43.6845369,-79.4192347,0,1,1,1,0,0,0,600,0,1,89,85,61,https://i.ebayimg.com/00/s/MzAwWDUwMA==/z/uOQAAOSwrHNe4XN2/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/swAAAOSwnAJe4XN-/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/umoAAOSwcwRe4XN-/$_2.JPG,1
"
                            LARGE BACHELOR W/CENTRAL AC NEAR YONGE AND EGLINTON
                        ",", M4P1R6, Toronto, ON",Apartment,1500,1.00,1,43.7091634,-79.3914291,0,1,1,1,1,0,0,450,0,1,94,89,56,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/SK4AAOSwyKBfCKMJ/$_27.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/TosAAOSwspxfCKMQ/$_2.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/jkAAAOSwhMdfCKMN/$_2.JPG,1
"
                            Renovated two bedroom, Vaughan and St Clair West
                        ","100 Vaughan Road, Toronto, ON, M6C 2M1",Apartment,2200,2.00,1,43.6837971,-79.4216404,0,1,1,1,0,0,0,730,0,0,86,86,88,http://img.youtube.com/vi/MBLiR7FPmlY/0.jpg,https://i.ebayimg.com/00/s/MzAwWDUwMA==/z/foYAAOSwuH5e68nq/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMDc1/z/4eYAAOSwfA5e68nz/$_2.JPG,2
"
                            Renovated one bedroom St Clair West and Christie
                        ","143-145 Arlington Avenue, Toronto, ON, M6C 2Z3",Apartment,1900,1.00,1,43.681852,-79.429,0,1,1,1,0,0,0,580,0,1,87,83,82,https://i.ebayimg.com/00/s/MzAwWDUwMA==/z/hvIAAOSw5r9fCE7z/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/hL4AAOSwsUZfCE75/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/0VIAAOSw1ixfCE76/$_2.JPG,1
"
                            Spacious & Bright Luxury Studio Suite! Great Size!
                        ","310 & 320 Tweedsmuir Ave, Toronto, ON, M5P 2Y2",Apartment,2220,1.00,1,43.6858938,-79.4145591,0,1,1,1,0,0,1,572,0,1,84,85,56,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/RKIAAOSwv2JfCGOa/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/aUQAAOSw1H1fCGOa/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/L-QAAOSwsbtfCGOf/$_2.JPG,1
"
                            Apartment rental
                        ","2647 Keele St, North York, ON M6L 2P3, Canada",Apartment,1475,1.00,1,43.7218625,-79.4806491,0,1,1,1,0,1,0,600,0,1,56,67,47,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/OCIAAOSwkAReCnwm/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/cdAAAOSwn1JeCnxX/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/vfoAAOSwwUJeCnx5/$_2.JPG,1
"
                            Bsmt Studio in Junction Triangle - Walk to Subway / UP / Shops
                        ",", M6P3W1, Toronto, ON, Canada",Basement,1300,1,1,43.6581606,-79.4484133,1,1,1,1,0,1,0,550,0,1,92,98,94,https://i.ebayimg.com/00/s/Mzc1WDUwMA==/z/VjwAAOSwDstfCJsT/$_27.JPG,https://i.ebayimg.com/00/s/Mzc1WDUwMA==/z/Zd0AAOSwew9fCJsX/$_2.JPG,https://i.ebayimg.com/00/s/Mzc1WDUwMA==/z/Q2YAAOSwi0BfCJsb/$_2.JPG,1
"
                            Large one bedroom with home office 
                        ","M4Y1L5, Canada",Apartment,2300,1.00,1,43.667293,-79.3834238,1,1,1,1,1,1,0,850,1,1,98,91,75,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/mi8AAOSwneZfCJ6M/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/BggAAOSwv1JfCJ6N/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/j8kAAOSwL1ZfCJ6O/$_2.JPG,1
"
                            BRAND NEW STUDIO FOR RENT KING AND BLUE
                        ","355 King St W, Toronto, ON M5V 1J6, Canada",Condo,1690,1.00,1,43.6460089,-79.3919615,0,1,1,1,1,1,1,499,0,1,98,10,95,https://i.ebayimg.com/00/s/NzgyWDYzOA==/z/8mYAAOSwTo1e0FGP/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/mfwAAOSwGIlfCKrS/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/~JgAAOSwaKFfCKoh/$_2.JPG,1
"
                            16 Kilbarry Road #Main
                        ","16 Kilbarry Rd, Toronto, ON M5P 1K5, Canada",Apartment,2395,2.00,1,43.6961016,-79.4004671,0,1,1,1,0,1,0,10,0,1,78,82,84,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/f-AAAOSwkB5fCJ05/$_27.JPG,https://i.ebayimg.com/00/s/NDI0WDY0MA==/z/R8oAAOSwZOBfCJ1U/$_2.JPG,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/usEAAOSwLaFfCJ1A/$_2.JPG,2
"
                            Charming 2 BR Furnished Unit in Trendy Leslieville
                        ","32 Wardell St, Toronto, ON M4M 2L5, Canada",Apartment,2300,2.00,1,43.6619895,-79.346143,0,0,0,1,1,0,0,1150,1,1,84,88,91,https://i.ebayimg.com/00/s/NTMxWDgwMA==/z/OSsAAOSwYMJfCJtp/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDUzMQ==/z/T9wAAOSwoGpfCJt1/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/MmgAAOSwRRxfCJuB/$_2.JPG,2
"
                            1 Bed + Den Apartment New Fairview TTC North York Toronto
                        ","32 Forest Manor Rd, North York, ON M2J 1M3, Canada",Apartment,2200,1.50,15,43.7716467,-79.3446635,1,1,1,1,1,0,1,620,0,1,57,80,48,,,,1.5
"
                            2 Bedrooms 2 washrooms Luxury Condo Yonge&Sheppard 1xParking
                        ","17 Anndale Dr, North York, ON M2N 2W7, Canada",Condo,2498,2.00,2,43.7601352,-79.4078925,0,0,1,1,1,1,1,850,0,1,86,90,52,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/eZUAAOSwYv5fCJux/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/xX8AAOSwJLVfCJu5/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/eQAAAOSww5lfCJvD/$_2.JPG,2
"
                            Basement apartment near Fairview Mall 
                        ","m2j, Canada",Basement,1100,1.00,1,43.7785175,-79.3465557,1,1,1,1,1,0,0,700,0,1,78,80,61,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/ZhcAAOSwew9fCJtg/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/XMkAAOSwJs5fCJth/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/rpIAAOSwl3tfCJti/$_2.JPG,1
"
                            3 bedroom apt at Dufferin & College
                        ","St Clarens Ave, m6H3W3, Toronto, ON",House,3200,3.00,1,43.6518198,-79.4389713,1,1,1,1,1,0,0,1200,0,1,84,90,75,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/ASsAAOSwNU9fCJMY/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/VkEAAOSwd3NfCJMe/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/tkQAAOSwshRfCJMl/$_2.JPG,3
"
                            Renovated Woodbine&Danforth 2 Bed 1 Bath Upper Floor Unit
                        ","170 Holborne Ave, East York, ON M4C 2R6, Canada",Apartment,1995,2.00,1,43.6950512,-79.31713,0,1,1,1,0,1,0,500,0,0,85,73,75,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/B8gAAOSw9tVfCJoS/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/i~QAAOSwNHVfCJoc/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/uFYAAOSwkjlfCJok/$_2.JPG,2
"
                            ForestHill Furnished Bachelor For Sublease - Ave. & St. Clair
                        ","Warren Rd, Toronto, ON M4V, Canada",Apartment,1450,1,1,43.6853812,-79.4067963,0,1,1,1,1,0,0,400,1,1,72,84,62,https://i.ebayimg.com/00/s/Mzg5WDgwMA==/z/94wAAOSwvdBfCJlc/$_27.JPG,https://i.ebayimg.com/00/s/Mzg5WDgwMA==/z/2agAAOSwuidfCJlR/$_2.JPG,https://i.ebayimg.com/00/s/Mzg5WDgwMA==/z/SjUAAOSwGrVfCJlU/$_2.JPG,1
"
                            Renovated Woodbine&Danforth 2 Bed 1 Bath Ground Floor Unit
                        ","170 Holborne Ave, East York, ON M4C 2R6, Canada",Apartment,1995,2.00,1,43.6950512,-79.31713,0,1,1,1,0,1,0,500,0,0,85,73,75,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/fEMAAOSwJRtfCJh~/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Ii4AAOSwTwFfCJiG/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/ywkAAOSwKtdfCJiL/$_2.JPG,2
"
                            2 Bedroom unit for rent - Oakwood/Rogers
                        ","Oakwood Ave, Toronto, ON, Canada",Apartment,1700,2.00,1,43.6859943,-79.438013,0,0,0,0,1,0,0,800,0,1,75,76,75,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/R~QAAOSwXrRfCGm9/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/rjIAAOSwIZ5fCGnA/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/ErgAAOSw2NVfCGnS/$_2.JPG,2
"
                            Renting 1 Bedroom Basement w/ Separate Entrance - Available now
                        ","55 Lynnhaven road, M6A 2K7, North York, ON",Basement,1250,1.00,1,43.7213058,-79.4395997,1,1,1,1,1,0,0,500,0,1,39,83,57,https://i.ebayimg.com/00/s/NjM3WDYwNw==/z/4gcAAOSwE-JfCJdU/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/~KUAAOSwr0RfCJd5/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/zUwAAOSwwuNfCJd8/$_2.JPG,1
"
                            2 Bedroom Basement Apartment for rent in Markham
                        ","Markham, ON L3S 3H6, Canada",Basement,1100,2.00,1,43.84425,-79.292854,1,1,1,1,0,0,0,500,0,1,19,41,41,https://i.ebayimg.com/00/s/Mzc5WDgwMA==/z/H3EAAOSwuNVfCJbl/$_27.PNG,https://i.ebayimg.com/00/s/ODAwWDM3OQ==/z/k5YAAOSwAmpfCJbo/$_2.PNG,https://i.ebayimg.com/00/s/Mzc5WDgwMA==/z/OEgAAOSwh1xfCJbr/$_2.PNG,2
"
                            New Mainfloor Apt for Aug 1st
                        ",", Toronto M6E 4P5 ON, Canada",Apartment,1695,1.00,1,43.6795714,-79.4554459,1,1,1,1,1,0,0,600,0,1,67,75,73,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/sWoAAOSwye9fCJW1/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/D4EAAOSweH1fCJW9/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/-nMAAOSwG7FfCJXI/$_2.JPG,1
